file_path,relative_path,suffix,size_bytes,keyword_score,filename_keyword_hits,content_keyword_hits_sample
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A036_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A036_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A036_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A036_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A036_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A036_V01\strategy_metadata.json,.json,4309,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A037_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A037_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A037_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A037_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A037_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A037_V01\strategy_metadata.json,.json,4314,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A038_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A038_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A038_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A038_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A038_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A038_V01\strategy_metadata.json,.json,4337,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A039_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A039_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A039_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A039_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A039_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A039_V01\strategy_metadata.json,.json,4308,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A040_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A040_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A040_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A040_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A040_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A040_V01\strategy_metadata.json,.json,4307,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A041_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A041_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A041_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A041_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A041_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A041_V01\strategy_metadata.json,.json,4314,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A042_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A042_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A042_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A042_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A042_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A042_V01\strategy_metadata.json,.json,4314,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A043_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A043_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A043_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A043_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A043_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A043_V01\strategy_metadata.json,.json,4312,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A044_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A044_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A044_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A044_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A044_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A044_V01\strategy_metadata.json,.json,4312,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A045_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A045_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A045_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A045_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A045_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A045_V01\strategy_metadata.json,.json,4311,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A046_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A046_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A046_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A046_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A046_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A046_V01\strategy_metadata.json,.json,4307,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A047_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A047_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A047_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A047_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A047_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A047_V01\strategy_metadata.json,.json,4314,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A048_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A048_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A048_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A048_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A048_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A048_V01\strategy_metadata.json,.json,4310,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A049_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A049_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A049_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A049_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A049_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A049_V01\strategy_metadata.json,.json,4314,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A050_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A050_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A050_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A050_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A050_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A050_V01\strategy_metadata.json,.json,4314,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A051_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A051_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A051_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A051_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A051_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A051_V01\strategy_metadata.json,.json,4316,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A052_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A052_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A052_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A052_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A052_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A052_V01\strategy_metadata.json,.json,4313,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A053_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A053_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A053_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A053_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A053_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A053_V01\strategy_metadata.json,.json,4314,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A054_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A054_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A054_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A054_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A054_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A054_V01\strategy_metadata.json,.json,4314,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A055_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A055_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A055_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A055_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A055_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A055_V01\strategy_metadata.json,.json,4312,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A056_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A056_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A056_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A056_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A056_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A056_V01\strategy_metadata.json,.json,4305,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A057_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A057_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A057_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A057_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A057_V01\strategy_metadata.json,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A057_V01\strategy_metadata.json,.json,4322,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A058_V01\boundary_inp_summary.csv,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A058_V01\boundary_inp_summary.csv,.csv,186,3,32track;teacher;rl,
D:\Projects\RL-LAM-ScanOpt\LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A058_V01\boundary_inp_summary.md,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_overnight_teacher_volume80_v01\RLV2O_A058_V01\boundary_inp_summary.md,.md,276,3,32track;teacher;rl,
