n,objective,rank,value,lower_is_better,strategy_name,handoff_strategy_name,dataset_source,order_hash,order_compact,order_json,teacher_validation_status,completion_status,odb_extraction_status,solver_audit_status,job_name,source_run
40,U2,8,5.356389920052607e-05,True,S3R64VNR_N40_B12_n40_u2ret_anchor,S3R64VNR_N40_B12_n40_u2ret_anchor,run66_variable_N_recovery_anchor_batch48,d515702c8928ef8e,0-2-6-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-4-5-3-1-21-23-25-27-29-31-33-35-37-39,"[0,2,6,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,4,5,3,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R64VNR_N40_B12_n40_u2ret_anchor,Run66
40,U2,9,5.432275065686554e-05,True,S3R64VNR_N40_B02_n40_median_anchor,S3R64VNR_N40_B02_n40_median_anchor,run66_variable_N_recovery_anchor_batch48,a187fc41fdc14966,0-2-4-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-1-3-21-23-25-27-29-31-33-35-37-39,"[0,2,4,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,1,3,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R64VNR_N40_B02_n40_median_anchor,Run66
40,U2,10,5.447568582894746e-05,True,S3R59N40PR40_N40_B19_n40_u2ret_repair,S3R59N40PR40_N40_B19_n40_u2ret_repair,run61_custom_N40_focused_batch40,d6a7df55f77df95f,0-3-5-7-9-11-13-15-17-19-24-26-28-30-34-36-38-32-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,"[0,3,5,7,9,11,13,15,17,19,24,26,28,30,34,36,38,32,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R59N40PR40_N40_B19_n40_u2ret_repair,Run61
40,PEEQ,1,0.1440253555774688,True,S3R39N2440B60_N40_B10_surrogate_top,S3R39N2440B60_N40_B10_surrogate_top,run41_native_N24_N40_focused_batch60,ea73009f75c06ec9,14-30-20-8-2-24-32-28-26-0-34-18-16-36-12-4-10-22-38-6-19-23-29-31-37-13-7-27-35-39-9-1-21-11-5-17-25-15-3-33,"[14,30,20,8,2,24,32,28,26,0,34,18,16,36,12,4,10,22,38,6,19,23,29,31,37,13,7,27,35,39,9,1,21,11,5,17,25,15,3,33]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R39N2440B60_N40_B10_surrogate_top,Run41
40,PEEQ,2,0.1442238241434097,True,S3R19B28_N40_B05_diversity_top,S3R19B28_N40_B05_diversity_top,batch28_run20,,,"[2,35,28,21,14,7,0,33,26,19,12,5,38,31,24,17,10,3,36,29,22,15,8,1,34,27,20,13,6,39,32,25,18,11,4,37,30,23,16,9]",PASS_TEACHER_FIELDS_EXTRACTED,,,,J2D_S3R19B28_N40_B05_diversity_top,Run20
40,PEEQ,3,0.1472502499818802,True,S3R34N32INF_N40_B06_diversity,S3R34N32INF_N40_B06_diversity,run36_N32_informed_native_batch32,56bfd1e62ace1007,38-34-32-20-28-12-10-26-24-16-6-2-0-30-8-14-36-18-4-22-21-29-19-27-31-25-39-11-9-7-1-13-33-35-23-15-3-17-5-37,"[38,34,32,20,28,12,10,26,24,16,6,2,0,30,8,14,36,18,4,22,21,29,19,27,31,25,39,11,9,7,1,13,33,35,23,15,3,17,5,37]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R34N32INF_N40_B06_diversity,Run36
40,PEEQ,4,0.1480723470449447,True,S3R54CAL64_N40_B32_diversity,S3R54CAL64_N40_B32_diversity,run56_calibrated_N24_N40_batch64,725d33d93597de65,37-34-31-28-25-22-19-16-13-10-7-4-1-38-35-32-29-26-23-20-17-14-11-8-5-2-39-36-33-30-27-24-21-18-15-12-9-6-3-0,"[37,34,31,28,25,22,19,16,13,10,7,4,1,38,35,32,29,26,23,20,17,14,11,8,5,2,39,36,33,30,27,24,21,18,15,12,9,6,3,0]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N40_B32_diversity,Run56
40,PEEQ,5,0.1485017389059066,True,S3R39N2440B60_N40_B13_surrogate_top,S3R39N2440B60_N40_B13_surrogate_top,run41_native_N24_N40_focused_batch60,7f87762ecbab35eb,4-20-16-32-22-30-34-36-8-10-26-28-6-0-14-2-24-18-12-38-1-25-29-31-27-33-37-21-13-5-39-19-11-3-17-23-7-15-35-9,"[4,20,16,32,22,30,34,36,8,10,26,28,6,0,14,2,24,18,12,38,1,25,29,31,27,33,37,21,13,5,39,19,11,3,17,23,7,15,35,9]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R39N2440B60_N40_B13_surrogate_top,Run41
40,PEEQ,6,0.1488805264234542,True,S3R34N32INF_N40_B05_uncertainty,S3R34N32INF_N40_B05_uncertainty,run36_N32_informed_native_batch32,786d848187a4a6d0,28-38-22-12-2-34-16-10-4-18-36-20-0-32-30-26-24-14-8-6-17-29-11-37-35-31-19-5-9-25-15-13-3-23-7-21-33-39-27-1,"[28,38,22,12,2,34,16,10,4,18,36,20,0,32,30,26,24,14,8,6,17,29,11,37,35,31,19,5,9,25,15,13,3,23,7,21,33,39,27,1]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R34N32INF_N40_B05_uncertainty,Run36
40,PEEQ,7,0.1489430516958236,True,S3R39N2440B60_N40_B26_diversity,S3R39N2440B60_N40_B26_diversity,run41_native_N24_N40_focused_batch60,937d4e4b74447bfc,4-33-22-11-0-29-18-7-36-25-14-3-32-21-10-39-28-17-6-35-24-13-2-31-20-9-38-27-16-5-34-23-12-1-30-19-8-37-26-15,"[4,33,22,11,0,29,18,7,36,25,14,3,32,21,10,39,28,17,6,35,24,13,2,31,20,9,38,27,16,5,34,23,12,1,30,19,8,37,26,15]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R39N2440B60_N40_B26_diversity,Run41
40,PEEQ,8,0.1492619067430496,True,S3R34N32INF_N40_B07_sentinel,S3R34N32INF_N40_B07_sentinel,run36_N32_informed_native_batch32,01903efea4d8a963,6-34-28-22-10-20-26-30-16-18-36-12-14-24-38-0-4-2-8-32-35-33-7-23-39-19-5-11-31-29-1-15-17-37-3-9-13-21-27-25,"[6,34,28,22,10,20,26,30,16,18,36,12,14,24,38,0,4,2,8,32,35,33,7,23,39,19,5,11,31,29,1,15,17,37,3,9,13,21,27,25]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R34N32INF_N40_B07_sentinel,Run36
40,PEEQ,9,0.1494819819927215,True,S3R39N2440B60_N40_B14_surrogate_top,S3R39N2440B60_N40_B14_surrogate_top,run41_native_N24_N40_focused_batch60,3d03251ef34b012e,20-6-8-24-36-38-32-0-34-28-30-26-12-14-18-22-10-4-2-16-5-21-27-25-1-35-37-19-31-7-11-39-15-13-29-33-9-3-17-23,"[20,6,8,24,36,38,32,0,34,28,30,26,12,14,18,22,10,4,2,16,5,21,27,25,1,35,37,19,31,7,11,39,15,13,29,33,9,3,17,23]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R39N2440B60_N40_B14_surrogate_top,Run41
40,PEEQ,10,0.1497652232646942,True,S3R19B28_N40_B07_control_sentinel,S3R19B28_N40_B07_control_sentinel,batch28_run20,,,"[28,5,22,39,16,33,10,27,4,21,38,15,32,9,26,3,20,37,14,31,8,25,2,19,36,13,30,7,24,1,18,35,12,29,6,23,0,17,34,11]",PASS_TEACHER_FIELDS_EXTRACTED,,,,J2D_S3R19B28_N40_B07_control_sentinel,Run20
40,SurfaceT,1,581119040.0,True,S3R19B28_N40_B06_uncertainty_calibration,S3R19B28_N40_B06_uncertainty_calibration,batch28_run20,,,"[19,37,15,33,11,29,7,25,3,21,39,17,35,13,31,9,27,5,23,1,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38]",PASS_TEACHER_FIELDS_EXTRACTED,,,,J2D_S3R19B28_N40_B06_uncertainty_calibration,Run20
40,SurfaceT,2,581541824.0,True,N40_A13_graph_pointer_policy_anti_odd_even_novelty,,probe60_run08,,,"[1,38,3,36,5,34,7,32,9,30,11,28,13,26,15,24,17,22,19,20,21,18,23,16,25,14,27,12,29,10,31,8,33,6,35,4,37,2,39,0]",PASS_ODB_EXTRACTED,,,,J2D_N40_N40_A13_graph_pointer_policy_anti_odd_even_novelty,Run08
40,SurfaceT,3,581591424.0,True,S3R24L64_N40_B01_top_region,S3R24L64_N40_B01_top_region,shortlist64_run27,cc574ee97e23d3a0,0-2-4-6-8-10-12-38-36-34-32-30-28-26-24-22-20-18-16-14-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,"[0,2,4,6,8,10,12,38,36,34,32,30,28,26,24,22,20,18,16,14,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,J2D_S3R24L64_N40_B01_top_region,Run27
40,SurfaceT,4,581616832.0,True,S3R39N2440B60_N40_B01_n40_u2_near,S3R39N2440B60_N40_B01_n40_u2_near,run41_native_N24_N40_focused_batch60,2be93a3db4bceb7f,0-2-4-6-7-9-11-13-15-17-19-32-34-36-38-30-28-26-24-22-20-18-16-14-12-10-8-5-3-1-21-23-25-27-29-31-33-35-37-39,"[0,2,4,6,7,9,11,13,15,17,19,32,34,36,38,30,28,26,24,22,20,18,16,14,12,10,8,5,3,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R39N2440B60_N40_B01_n40_u2_near,Run41
40,SurfaceT,5,581629376.0,True,S3R39N2440B60_N40_B03_n40_u2_near,S3R39N2440B60_N40_B03_n40_u2_near,run41_native_N24_N40_focused_batch60,9be5805c286ff5e5,0-2-4-6-8-9-11-13-15-17-19-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-7-5-3-1-21-23-25-27-29-31-33-35-37-39,"[0,2,4,6,8,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R39N2440B60_N40_B03_n40_u2_near,Run41
40,SurfaceT,6,581764736.0,True,S3R34N32INF_N40_B10_n40_best_near,S3R34N32INF_N40_B10_n40_best_near,run36_N32_informed_native_batch32,4d055832f3b55fd0,4-2-0-6-8-10-12-14-16-18-20-38-36-34-32-30-28-26-24-22-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,"[4,2,0,6,8,10,12,14,16,18,20,38,36,34,32,30,28,26,24,22,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R34N32INF_N40_B10_n40_best_near,Run36
40,SurfaceT,7,581768896.0,True,S3R24L64_N40_B04_top_region,S3R24L64_N40_B04_top_region,shortlist64_run27,baa132a2934e1658,31-33-35-37-39-0-2-10-8-6-4-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29,"[31,33,35,37,39,0,2,10,8,6,4,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,J2D_S3R24L64_N40_B04_top_region,Run27
40,SurfaceT,8,581783552.0,True,S3R24L64_N40_B23_exploitation_reference,S3R24L64_N40_B23_exploitation_reference,shortlist64_run27,31eb3c72613d8e65,0-2-4-6-8-10-12-14-16-18-20-38-36-34-32-30-28-26-24-22-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,"[0,2,4,6,8,10,12,14,16,18,20,38,36,34,32,30,28,26,24,22,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,J2D_S3R24L64_N40_B23_exploitation_reference,Run27
40,SurfaceT,9,581827520.0,True,S3R69SNR_N40_B02_n40_anchor_ref,S3R69SNR_N40_B02_n40_anchor_ref,run71_smallN_recovery_focused_batch40,df79a1d21e244f9f,0-2-4-7-9-11-13-15-17-21-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-19-23-25-27-29-31-33-35-39-37,"[0,2,4,7,9,11,13,15,17,21,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,19,23,25,27,29,31,33,35,39,37]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R69SNR_N40_B02_n40_anchor_ref,Run71
40,SurfaceT,10,581830016.0,True,S3R64VNR_N40_B07_n40_penalty_anchor,S3R64VNR_N40_B07_n40_penalty_anchor,run66_variable_N_recovery_anchor_batch48,b1662aa1e4d829a4,0-2-4-7-9-11-13-15-17-21-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-19-23-25-27-29-31-33-35-37-39,"[0,2,4,7,9,11,13,15,17,21,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,19,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R64VNR_N40_B07_n40_penalty_anchor,Run66
40,Mises,1,579924032.0,True,N40_A07_regular_jump_coprime,,probe60_run08,,,"[0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27]",PASS_ODB_EXTRACTED,,,,J2D_N40_N40_A07_regular_jump_coprime,Run08
40,Mises,2,579924096.0,True,N40_A09_center_edge_alternating,,probe60_run08,,,"[19,0,20,39,18,1,21,38,17,2,22,37,16,3,23,36,15,4,24,35,14,5,25,34,13,6,26,33,12,7,27,32,11,8,28,31,10,9,29,30]",PASS_ODB_EXTRACTED,,,,J2D_N40_N40_A09_center_edge_alternating,Run08
40,Mises,3,579924352.0,True,S3R39N2440B60_N40_B25_diversity,S3R39N2440B60_N40_B25_diversity,run41_native_N24_N40_focused_batch60,4fc7da5367ae2426,9-32-15-38-21-4-27-10-33-16-39-22-5-28-11-34-17-0-23-6-29-12-35-18-1-24-7-30-13-36-19-2-25-8-31-14-37-20-3-26,"[9,32,15,38,21,4,27,10,33,16,39,22,5,28,11,34,17,0,23,6,29,12,35,18,1,24,7,30,13,36,19,2,25,8,31,14,37,20,3,26]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R39N2440B60_N40_B25_diversity,Run41
40,Mises,4,579924416.0,True,N40_A08_block_interleaved_quarters,,probe60_run08,,,"[0,10,20,30,1,11,21,31,2,12,22,32,3,13,23,33,4,14,24,34,5,15,25,35,6,16,26,36,7,17,27,37,8,18,28,38,9,19,29,39]",PASS_ODB_EXTRACTED,,,,J2D_N40_N40_A08_block_interleaved_quarters,Run08
40,Mises,5,579924416.0,True,S3R39N2440B60_N40_B24_diversity,S3R39N2440B60_N40_B24_diversity,run41_native_N24_N40_focused_batch60,8b25246ab5066fef,3-20-37-14-31-8-25-2-19-36-13-30-7-24-1-18-35-12-29-6-23-0-17-34-11-28-5-22-39-16-33-10-27-4-21-38-15-32-9-26,"[3,20,37,14,31,8,25,2,19,36,13,30,7,24,1,18,35,12,29,6,23,0,17,34,11,28,5,22,39,16,33,10,27,4,21,38,15,32,9,26]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R39N2440B60_N40_B24_diversity,Run41
40,Mises,6,579924800.0,True,S3R24L64_N40_B21_sentinel_control,S3R24L64_N40_B21_sentinel_control,shortlist64_run27,06aac074db1c5325,37-28-17-24-29-18-39-32-7-34-33-14-9-8-11-16-5-12-13-30-31-10-19-4-1-22-23-20-3-38-35-0-25-2-27-36-15-6-21-26,"[37,28,17,24,29,18,39,32,7,34,33,14,9,8,11,16,5,12,13,30,31,10,19,4,1,22,23,20,3,38,35,0,25,2,27,36,15,6,21,26]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,J2D_S3R24L64_N40_B21_sentinel_control,Run27
40,Mises,7,579924800.0,True,S3R24L64_N40_B20_tradeoff_probe,S3R24L64_N40_B20_tradeoff_probe,shortlist64_run27,487a79ff3d38abb8,25-10-33-16-29-34-1-6-13-0-31-20-19-26-27-18-23-32-5-36-35-22-37-8-17-12-7-14-39-28-15-24-9-30-3-38-21-4-11-2,"[25,10,33,16,29,34,1,6,13,0,31,20,19,26,27,18,23,32,5,36,35,22,37,8,17,12,7,14,39,28,15,24,9,30,3,38,21,4,11,2]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,,J2D_S3R24L64_N40_B20_tradeoff_probe,Run27
40,Mises,8,579924800.0,True,N40_A12_graph_pointer_policy_diverse_02,,probe60_run08,,,"[15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39,19,20,18,21,17,22,16,23]",PASS_ODB_EXTRACTED,,,,J2D_N40_N40_A12_graph_pointer_policy_diverse_02,Run08
40,Mises,9,579924800.0,True,S3R39N2440B60_N40_B26_diversity,S3R39N2440B60_N40_B26_diversity,run41_native_N24_N40_focused_batch60,937d4e4b74447bfc,4-33-22-11-0-29-18-7-36-25-14-3-32-21-10-39-28-17-6-35-24-13-2-31-20-9-38-27-16-5-34-23-12-1-30-19-8-37-26-15,"[4,33,22,11,0,29,18,7,36,25,14,3,32,21,10,39,28,17,6,35,24,13,2,31,20,9,38,27,16,5,34,23,12,1,30,19,8,37,26,15]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R39N2440B60_N40_B26_diversity,Run41
40,Mises,10,579924928.0,True,S3R39N2440B60_N40_B12_surrogate_top,S3R39N2440B60_N40_B12_surrogate_top,run41_native_N24_N40_focused_batch60,367933903c9838b9,24-20-26-38-32-16-2-4-30-36-18-8-14-34-22-12-28-6-10-0-1-37-35-11-19-29-33-5-15-27-9-17-39-31-3-25-7-21-23-13,"[24,20,26,38,32,16,2,4,30,36,18,8,14,34,22,12,28,6,10,0,1,37,35,11,19,29,33,5,15,27,9,17,39,31,3,25,7,21,23,13]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R39N2440B60_N40_B12_surrogate_top,Run41
40,u2_primary,1,0.9395121951219512,False,S3R64VNR_N40_B03_n40_penalty_anchor,S3R64VNR_N40_B03_n40_penalty_anchor,run66_variable_N_recovery_anchor_batch48,520a2adf7b065203,0-2-4-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-39-37,"[0,2,4,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R64VNR_N40_B03_n40_penalty_anchor,Run66
40,u2_primary,2,0.918048780487805,False,S3R64VNR_N40_B12_n40_u2ret_anchor,S3R64VNR_N40_B12_n40_u2ret_anchor,run66_variable_N_recovery_anchor_batch48,d515702c8928ef8e,0-2-6-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-4-5-3-1-21-23-25-27-29-31-33-35-37-39,"[0,2,6,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,4,5,3,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R64VNR_N40_B12_n40_u2ret_anchor,Run66
40,u2_primary,3,0.9131707317073172,False,S3R59N40PR40_N40_B17_n40_two_stage,S3R59N40PR40_N40_B17_n40_two_stage,run61_custom_N40_focused_batch40,d48ea0f533c23728,0-2-4-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,"[0,2,4,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R59N40PR40_N40_B17_n40_two_stage,Run61
40,u2_primary,4,0.9126829268292684,False,S3R69SNR_N40_B01_n40_anchor_ref,S3R69SNR_N40_B01_n40_anchor_ref,run71_smallN_recovery_focused_batch40,98dc290342f4d5f2,0-2-4-7-9-11-13-15-17-19-34-38-36-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-39-37,"[0,2,4,7,9,11,13,15,17,19,34,38,36,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R69SNR_N40_B01_n40_anchor_ref,Run71
40,u2_primary,5,0.8780487804878049,False,S3R64VNR_N40_B04_n40_penalty_anchor,S3R64VNR_N40_B04_n40_penalty_anchor,run66_variable_N_recovery_anchor_batch48,7ce8fea890686db6,0-2-4-7-9-11-13-15-17-19-34-38-36-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,"[0,2,4,7,9,11,13,15,17,19,34,38,36,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R64VNR_N40_B04_n40_penalty_anchor,Run66
40,u2_primary,6,0.8751219512195123,False,S3R64VNR_N40_B06_n40_penalty_anchor,S3R64VNR_N40_B06_n40_penalty_anchor,run66_variable_N_recovery_anchor_batch48,af289d6500456245,0-2-4-7-9-11-13-15-17-19-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,"[0,2,4,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R64VNR_N40_B06_n40_penalty_anchor,Run66
40,u2_primary,7,0.8746341463414634,False,S3R64VNR_N40_B15_n40_u2ret_anchor,S3R64VNR_N40_B15_n40_u2ret_anchor,run66_variable_N_recovery_anchor_batch48,d9c22149ede815b6,0-2-4-6-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-7-5-3-1-21-23-25-27-29-31-33-35-37-39,"[0,2,4,6,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R64VNR_N40_B15_n40_u2ret_anchor,Run66
